"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"EDU","270","112786EDU","4136.7.Apply Professional Teaching Standards to classroom management. (IV)","2023-11-29","4236","7"
"EDU","270","112786EDU","4136.8.Define emotional intelligence. (V)","2023-11-29","4236","8"
"EDU","270","112786EDU","4136.9.Describe the impact of stress on the brain. (VI)","2023-11-29","4236","9"
"EDU","270","112786EDU","4136.10.Critique historical theories of learning. (VII)","2023-11-29","4236","10"
"EDU","270","112786EDU","4136.11.Explain the educational implications of early brain development. (VIII) ","2023-11-29","4236","11"
"EDU","270AB","112788EDU","4122.1.Examine current research and theories, and rationale that attempt to explain the processes of content area reading/literacy. (I)","2023-11-29","4236","1"
"EDU","270AB","112788EDU","4122.2.Examine national and state literacy standards that guide instruction of reading in the secondary grades. (II)","2023-11-29","4236","2"
"EDU","270AB","112788EDU","4122.3.Analyze instructional approaches that focus on developing word identification strategies in the secondary grades in content areas. (III)","2023-11-29","4236","3"
"EDU","270AB","112788EDU","4122.4.Analyze instructional techniques that focus on developing strategies for building vocabulary knowledge. (III)","2023-11-29","4236","4"
"EDU","270AB","112788EDU","4122.5.Analyze instructional techniques that focus on developing reading strategies for comprehension of various text patterns. (III)","2023-11-29","4236","5"
"EDU","270AB","112788EDU","4122.6.Analyze instructional techniques that focus on developing study skills. (III)","2023-11-29","4236","6"
"EDU","270AB","112788EDU","4122.7.Evaluate and assess content area material. (IV)","2023-11-29","4236","7"
"EDU","270AB","112788EDU","4122.8.Evaluate and assess a student's reading proficiency. (IV)","2023-11-29","4236","8"
"EDU","270AB","112788EDU","4122.9.Plan and develop instruction. (IV)","2023-11-29","4236","9"
"EDU","270AB","112788EDU","4122.10.Describe and demonstrate a content area literacy lesson. (IV)","2023-11-29","4236","10"
"EDU","270AB","112788EDU","4122.11.Analyze continuous classroom assessment techniques to monitor and improve instruction to meet the needs of the student. (IV)","2023-11-29","4236","11"
"EDU","272","112790EDU","4202.1.Evaluate current trends in theory and research in teaching and learning.  (I)","2023-11-29","4236","1"
"EDU","272","112790EDU","4202.2.Critique theories of development.  (II)","2023-11-29","4236","2"
"EDU","272","112790EDU","4202.3.Define learning.  (III, IV)","2023-11-29","4236","3"
"EDU","272","112790EDU","4202.4.Critique theories of learning.  (III, IV)","2023-11-29","4236","4"
"EDU","272","112790EDU","4202.5.Analyze the relationship between behavioral theories and cognitive theories.  (III, IV)","2023-11-29","4236","5"
"EDU","272","112790EDU","4202.6.Apply theories of learning and motivation to the learning process.  (III-V)","2023-11-29","4236","6"
"EDU","272","112790EDU","4202.7.Critique theories of motivation.  (V)","2023-11-29","4236","7"
"EDU","272","112790EDU","4202.8.Analyze the relationship between theories of motivation and teaching and learning.  (V)","2023-11-29","4236","8"
"EDU","272","112790EDU","4202.9.Identify physical, nutritional, cultural and environmental factors that influence learning.  (VI)","2023-11-29","4236","9"
"EDU","274","112792EDU","4142.1.Describe the impact differing groups have on adolescence. (I)","2023-11-29","4236","1"
"EDU","274","112792EDU","4142.2.Summarize adolescent physical development. (II)","2023-11-29","4236","2"
"EDU","274","112792EDU","4142.3.Summarize adolescent cognitive development. (II)","2023-11-29","4236","3"
"EDU","274","112792EDU","4142.4.Summarize adolescent social development. (II)","2023-11-29","4236","4"
"EDU","274","112792EDU","4142.5.Develop a plan for building confidence in adolescent students. (II)","2023-11-29","4236","5"
"EDU","274","112792EDU","4142.6.Describe the psychosocial development during adolescence. (III)","2023-11-29","4236","6"
"EDU","274","112792EDU","4142.7.Summarize types of motivation strategies for adolescents. (IV)","2023-11-29","4236","7"
"EDU","274","112792EDU","4142.8.Differentiate between preventive and corrective discipline. (V)","2023-11-29","4236","8"
"EDU","274","112792EDU","4142.9.Critique and analyze current research findings in the teaching of adolescent students. (V)","2023-11-29","4236","9"
"EDU","274","112792EDU","4142.10.Critique different models of classroom management for applicability to adolescent students. (V)","2023-11-29","4236","10"
"EDU","274","112792EDU","4142.11.Identify characteristics of successful teachers of adolescent students. (VI)","2023-11-29","4236","11"
"EDU","274","112792EDU","4142.12.Analyze contemporary adolescent case studies. (VII)","2023-11-29","4236","12"
"EDU","274","112792EDU","4142.13.Summarize the field experience. (VIII)","2023-11-29","4236","13"
"EDU","276","112794EDU","4156.1.Define behavior and misbehavior. (I)","2023-11-29","4236","1"
"EDU","276","112794EDU","4156.2.Explain types of misbehavior. (I)","2023-11-29","4236","2"
"EDU","276","112794EDU","4156.3.Apply theories of behavior and misbehavior. (I)","2023-11-29","4236","3"
"EDU","276","112794EDU","4156.4.Critique and analyze current research findings in classroom management. (I)","2023-11-29","4236","4"
"EDU","276","112794EDU","4156.5.Apply Professional Teaching Standards to classroom management. (I-VII)","2023-11-29","4236","5"
"EDU","276","112794EDU","4156.6.Differentiate between preventive, supportive and corrective discipline. (II)","2023-11-29","4236","6"
"EDU","276","112794EDU","4156.7.Create a system of discipline which maximizes learning and instructional time. (II)","2023-11-29","4236","7"
"EDU","276","112794EDU","4156.8.Define and trace the history of corporal punishment. (II)","2023-11-29","4236","8"
"EDU","276","112794EDU","4156.9.Identify models of discipline. (III)","2023-11-29","4236","9"
"EDU","276","112794EDU","4156.10.Analyze models of discipline. (III)","2023-11-29","4236","10"
"EDU","276","112794EDU","4156.11.Summarize types of classroom management. (IV)","2023-11-29","4236","11"
"EDU","276","112794EDU","4156.12.Use a variety of techniques to manage a classroom. (IV)","2023-11-29","4236","12"
"EDU","276","112794EDU","4156.13.Summarize various learning styles. (V)","2023-11-29","4236","13"
"EDU","276","112794EDU","4156.14.Communicate effectively with students to promote student self-motivation. (VI)","2023-11-29","4236","14"
"EDU","276","112794EDU","4156.15.Plan individual and group activities which facilitate age- appropriate social behavior. (VII)","2023-11-29","4236","15"
"EDU","276","112794EDU","4156.16.Organize events to involve parents in their child's education. (VII)","2023-11-29","4236","16"
"EDU","276","112794EDU","4156.17.Complete field experience as a volunteer teacher aide. (VIII)","2023-11-29","4236","17"
"EDU","276","112794EDU","4156.18.Summarize the field experience. (VIII)","2023-11-29","4236","18"
"EDU","277AA","112795EDU","4236.1.Specify varied and sequenced learner outcomes and objectives in prepared teacher and learner centered lesson plans. (I)","2023-11-29","4236","1"
"EDU","277AA","112795EDU","4236.2.Demonstrate lesson plan construction that accounts for learner diversity and the differing abilities and learning styles of the intended audience. (II)","2023-11-29","4236","2"
"EDU","277AA","112795EDU","4236.3.Prepare lesson plans that include or address multimedia and technology integration. (III)","2023-11-29","4236","3"
"EDU","277AA","112795EDU","4236.4.Design lesson plans that specify multiple procedures for assessing learner progress on and attitude toward the topic presented and for eliciting learner feedback. (IV)","2023-11-29","4236","4"
"EDU","277AA","112795EDU","4236.5.Employ strategies to engage learners and encourage participation. (V)","2023-11-29","4236","5"
"EDU","277AA","112795EDU","4236.6.Specify explicit descriptions of the purpose and importance of educational units. (VI)","2023-11-29","4236","6"
"EDU","277AA","112795EDU","4236.7.Demonstrate a variety of teaching methods during the provision of classroom instruction. (VII)","2023-11-29","4236","7"
"EDU","277AA","112795EDU","4236.8.Utilize learner responses and questions to promote learner knowledge acquisition and application. (VIII)","2023-11-29","4236","8"
"EDU","277AA","112795EDU","4236.9.Relate and revise directions and explanations specific to unit objectives. (IX)","2023-11-29","4236","9"
"EDU","277AA","112795EDU","4236.10.Demonstrate the provision of instruction to individuals, small groups, and large groups. (X)","2023-11-29","4236","10"
"EDU","277AA","112795EDU","4236.11.Relate all applicable subject area information to students. (XI)","2023-11-29","4236","11"
"EDU","277AA","112795EDU","4236.12.Select relevant materials for the promotion of student learning. (XII)","2023-11-29","4236","12"
"EDU","277AA","112795EDU","4236.13.Demonstrate warmth and communicate enthusiasm. (XIII)","2023-11-29","4236","13"
"EDU","277AA","112795EDU","4236.14.Employ interpersonal engagement strategies to demonstrate approachability. (XIV)","2023-11-29","4236","14"
